RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
10355.0,356101.614,4325917.035130002,201802,578,0.3391340624999434,0.0009183896611053024,32,26.62000000000012,0.13190070781439614,2,5,2
10355.0,356101.614,4325917.035130002,201803,579,0.7457926923076278,0.0027393501057091977,78,27.74000000000052,0.07903595192554769,2,5,3
10358.0,356222.03953,4325917.035130002,201710,574,0.5601025563909874,0.0005374475977913012,133,21.159999999999926,0.08208510132026392,2,5,10
10358.0,356222.03953,4325917.035130002,201711,575,0.9323804210526748,0.008801747828430241,95,24.600000000000147,0.20386097082878785,2,5,11
10358.0,356222.03953,4325917.035130002,201802,578,0.3630124999999389,0.0005435296826171793,32,22.0350000000002,0.13445190868885654,2,5,2
10358.0,356222.03953,4325917.035130002,201803,579,0.6147707594936074,0.0009671762304685863,79,23.82000000000084,0.07968539155396069,2,5,3
10638.0,356101.614,4325957.2915400015,201710,574,0.5849038181818296,0.0011820910394211386,110,25.904999999999923,0.08109608842258065,2,5,10
10638.0,356101.614,4325957.2915400015,201711,575,0.907062400000042,0.004194614001982393,100,27.485000000000078,0.19898403375866666,2,5,11
10638.0,356101.614,4325957.2915400015,201802,578,0.3216042857142316,0.0008248002953935454,35,25.44000000000013,0.1354803309314012,2,5,2
10638.0,356101.614,4325957.2915400015,201803,579,0.7449869117646432,0.002686522973367539,68,27.400000000000663,0.08164463146312577,2,5,3
10641.0,356222.03953,4325957.2915400015,201710,574,0.5561645255474561,0.0005691591432891253,137,20.92999999999992,0.08367819647985339,2,5,10
10641.0,356222.03953,4325957.2915400015,201711,575,0.8957600000000434,0.00608344901133294,118,23.39000000000009,0.2078535017494847,2,5,11
10641.0,356222.03953,4325957.2915400015,201802,578,0.3777254999999389,0.0005606055531187391,40,20.260000000000144,0.13795079186661116,2,5,2
10641.0,356222.03953,4325957.2915400015,201803,579,0.6190237499999365,0.0008029450235742293,80,22.69000000000066,0.08238292601317923,2,5,3
10921.0,356101.614,4325997.54795,201710,574,0.5075941666666806,0.001295679015331309,108,24.86000000000002,0.08305461390583578,2,5,10
10921.0,356101.614,4325997.54795,201711,575,0.9584825000000424,0.004604597241322965,84,26.63500000000009,0.2036509532347272,2,5,11
10921.0,356101.614,4325997.54795,201802,578,0.3158827586206373,0.0010208728256590573,29,23.96000000000023,0.1394605803831283,2,5,2
10921.0,356101.614,4325997.54795,201803,579,0.6692112962962341,0.0032613988394407573,54,26.7500000000006,0.08458517418528719,2,5,3
10924.0,356222.03953,4325997.54795,201710,574,0.5342968531468643,0.0005552735988206438,143,21.37999999999986,0.08549263680536658,2,5,10
10924.0,356222.03953,4325997.54795,201711,575,0.859962870370413,0.0054642329192567,108,22.805000000000142,0.2123555721748182,2,5,11
10924.0,356222.03953,4325997.54795,201802,578,0.3841634782608148,0.0004755206526670413,46,19.47000000000014,0.14208075824789465,2,5,2
10924.0,356222.03953,4325997.54795,201803,579,0.5855832323231673,0.0008519673137604014,99,20.160000000000416,0.08545391205210624,2,5,3
10939.0,356824.16719,4325997.54795,201710,574,0.8608000000000017,0.0,2,18.69999999999996,0.10805620039348973,6,6,10
10940.0,356864.30904,4325997.54795,201710,574,0.8608000000000017,0.0,2,18.42999999999996,0.11083873293413496,6,6,10
10942.0,356944.59272,4325997.54795,201710,574,0.5928000000000223,0.0,4,19.34999999999991,0.12067779307299124,6,6,10
