RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
1.0,356980.0,4326300.0,20180528,17679.0,0.8547596961519451,,24,,1.5860854554608332,6,6,5
1.0,356980.0,4326300.0,20180529,17680.0,0.5184828450252265,,24,,0.3162473398162499,6,6,5
1.0,356980.0,4326300.0,20180530,17681.0,0.2318084207586309,,17,,0.2637156359882353,6,6,5
1.0,356980.0,4326300.0,20180531,17682.0,0.7198992454006327,,17,,0.3692807464488235,6,6,5
1.0,356980.0,4326300.0,20180601,17683.0,0.6257126605594889,,24,,1.2255761241399998,6,6,6
1.0,356980.0,4326300.0,20180602,17684.0,0.4323427625808885,,24,,0.42850401578333336,6,6,6
1.0,356980.0,4326300.0,20180603,17685.0,0.461049324975174,,19,,3.5389830216773683,6,6,6
1.0,356980.0,4326300.0,20180604,17686.0,0.9991323761363924,,24,,3.157531472560001,6,6,6
1.0,356980.0,4326300.0,20180605,17687.0,0.4116151832626515,,24,,0.23607542510875001,6,6,6
1.0,356980.0,4326300.0,20180606,17688.0,0.4181673583695585,,23,,0.3337183063360869,6,6,6
1.0,356980.0,4326300.0,20180607,17689.0,0.4184279573181468,,23,,0.2700232126517391,6,6,6
1.0,356980.0,4326300.0,20180608,17690.0,0.3997654377008704,,23,,1.2416188570543478,6,6,6
1.0,356980.0,4326300.0,20180609,17691.0,0.3699981676550932,,21,,0.09893026167476192,6,6,6
1.0,356980.0,4326300.0,20180610,17692.0,0.2127886516359935,,24,,0.030028838342083336,6,6,6
1.0,356980.0,4326300.0,20180611,17693.0,0.3306689506841979,,24,,0.10114416882291666,6,6,6
1.0,356980.0,4326300.0,20180612,17694.0,0.23949606581387606,,23,,0.09363416127043477,6,6,6
1.0,356980.0,4326300.0,20180613,17695.0,0.4378038333305525,,24,,0.7035201049437501,6,6,6
1.0,356980.0,4326300.0,20180614,17696.0,0.19710960664680727,,23,,0.3267431203086957,6,6,6
1.0,356980.0,4326300.0,20180615,17697.0,0.1612157783857316,,19,,0.0566441490931579,6,6,6
1.0,356980.0,4326300.0,20180616,17698.0,0.15174307582502192,,12,,0.059630884675833336,6,6,6
1.0,356980.0,4326300.0,20180617,17699.0,0.11993659262379715,,15,,0.04743500186133333,6,6,6
1.0,356980.0,4326300.0,20180618,17700.0,0.121871598235764,,23,,0.05403959071347826,6,6,6
1.0,356980.0,4326300.0,20180619,17701.0,0.18849433965808765,,23,,0.14060380777739132,6,6,6
1.0,356980.0,4326300.0,20180620,17702.0,0.1802733474797342,,20,,0.27829469064600004,6,6,6
1.0,356980.0,4326300.0,20180621,17703.0,0.180931647624511,,24,,0.1160719871225,6,6,6
1.0,356980.0,4326300.0,20180622,17704.0,0.35001583793864816,,24,,1.1259682599983332,6,6,6
1.0,356980.0,4326300.0,20180623,17705.0,0.27275366919615457,,18,,0.6250064001027779,6,6,6
1.0,356980.0,4326300.0,20180624,17706.0,0.21468074389616074,,16,,0.349594376251875,6,6,6
1.0,356980.0,4326300.0,20180625,17707.0,0.23205733428934716,,10,,0.303765511697,6,6,6
1.0,356980.0,4326300.0,20180626,17708.0,0.23085972641166336,,17,,0.7399761346541179,6,6,6
1.0,356980.0,4326300.0,20180627,17709.0,0.17834776105936267,,17,,0.568074562217647,6,6,6
1.0,356980.0,4326300.0,20180628,17710.0,0.17610832569293822,,16,,0.2893835214093749,6,6,6
1.0,356980.0,4326300.0,20180629,17711.0,0.1260443553523784,,8,,0.04692859406,6,6,6
1.0,356980.0,4326300.0,20180630,17712.0,0.15661360656945084,,14,,0.16688409776428573,6,6,6
1.0,356980.0,4326300.0,20180701,17713.0,0.2360641319033012,,20,,2.0289215013999997,6,6,7
1.0,356980.0,4326300.0,20180702,17714.0,0.5365200033355354,,20,,4.148850457482,6,6,7
1.0,356980.0,4326300.0,20180703,17715.0,0.14930863359137428,,24,,0.42303469138666666,6,6,7
1.0,356980.0,4326300.0,20180704,17716.0,0.14807643346157806,,12,,0.5522099507466667,6,6,7
1.0,356980.0,4326300.0,20180705,17717.0,0.20078354528633205,,23,,0.8388469004717392,6,6,7
1.0,356980.0,4326300.0,20180706,17718.0,0.2143116206327142,,22,,0.2901903207377273,6,6,7
1.0,356980.0,4326300.0,20180707,17719.0,0.15549411299919047,,16,,0.24634425554625,6,6,7
1.0,356980.0,4326300.0,20180708,17720.0,0.1310149769603559,,9,,0.4787669584866666,6,6,7
1.0,356980.0,4326300.0,20180709,17721.0,0.26693368279515195,,8,,2.74759006403,6,6,7
1.0,356980.0,4326300.0,20180710,17722.0,0.18093782107855969,,10,,0.12183003019799997,6,6,7
1.0,356980.0,4326300.0,20180711,17723.0,0.20709174348515827,,8,,2.91079256815,6,6,7
1.0,356980.0,4326300.0,20180712,17724.0,0.15043937622630368,,21,,0.2986656241085714,6,6,7
1.0,356980.0,4326300.0,20180713,17725.0,0.14016838702028708,,22,,2.047896661384545,6,6,7
1.0,356980.0,4326300.0,20180714,17726.0,0.24515291154521374,,22,,3.028695141697728,6,6,7
1.0,356980.0,4326300.0,20180715,17727.0,0.24575210769389966,,24,,1.6570504230200005,6,6,7
1.0,356980.0,4326300.0,20180716,17728.0,0.2738238843412601,,24,,3.0941911058720826,6,6,7
1.0,356980.0,4326300.0,20180717,17729.0,0.20420733682048056,,23,,0.41173153001304347,6,6,7
1.0,356980.0,4326300.0,20180718,17730.0,0.20614997778707952,,21,,0.2787402517623809,6,6,7
1.0,356980.0,4326300.0,20180719,17731.0,0.13351607701385018,,13,,0.2124431221130769,6,6,7
1.0,356980.0,4326300.0,20180720,17732.0,0.21034355220297826,,21,,1.3475262822561906,6,6,7
1.0,356980.0,4326300.0,20180721,17733.0,0.1909200738226392,,13,,1.0329665403084614,6,6,7
1.0,356980.0,4326300.0,20180802,17745.0,0.2204392156862745,,2,,0.09377498750499999,6,6,8
1.0,356980.0,4326300.0,20180803,17746.0,0.2745294117647058,,1,,0.039820779999999986,6,6,8
1.0,356980.0,4326300.0,20180804,17747.0,0.16375555555555554,,1,,0.024599726800000003,6,6,8
1.0,356980.0,4326300.0,20180807,17750.0,0.20308905069396174,,5,,0.0664658556,6,6,8
1.0,356980.0,4326300.0,20180808,17751.0,0.19059895833333326,,4,,0.1897273664825,6,6,8
1.0,356980.0,4326300.0,20180809,17752.0,0.18558131799715,,6,,0.12150240272666665,6,6,8
1.0,356980.0,4326300.0,20180810,17753.0,1.087523768991088,,15,,1.99422776955,6,6,8
1.0,356980.0,4326300.0,20180811,17754.0,1.0001825918079097,,24,,1.5354975265012494,6,6,8
1.0,356980.0,4326300.0,20180812,17755.0,0.4843196802813888,,24,,0.9817002880195832,6,6,8
1.0,356980.0,4326300.0,20180813,17756.0,0.3263609846718437,,24,,0.28511779055875,6,6,8
1.0,356980.0,4326300.0,20180814,17757.0,0.26164838291041626,,24,,0.13212320006916664,6,6,8
1.0,356980.0,4326300.0,20180815,17758.0,0.4251746369527117,,24,,0.4801403759133334,6,6,8
1.0,356980.0,4326300.0,20180816,17759.0,0.5553063290336379,,24,,0.8525041466091667,6,6,8
1.0,356980.0,4326300.0,20180817,17760.0,0.5208399861419526,,24,,1.9103566883158327,6,6,8
1.0,356980.0,4326300.0,20180818,17761.0,0.9437516197877288,,23,,2.1671062199382614,6,6,8
1.0,356980.0,4326300.0,20180819,17762.0,0.5242355066125418,,24,,0.3296885951491666,6,6,8
1.0,356980.0,4326300.0,20180820,17763.0,0.3084919502816085,,24,,0.06067541668916668,6,6,8
1.0,356980.0,4326300.0,20180821,17764.0,1.3631128931021559,,24,,0.30204814608583336,6,6,8
1.0,356980.0,4326300.0,20180822,17765.0,1.261304456604666,,22,,3.912450665002273,6,6,8
1.0,356980.0,4326300.0,20180823,17766.0,0.4434175807786978,,23,,1.8185639711021744,6,6,8
1.0,356980.0,4326300.0,20180824,17767.0,0.6756105970595426,,24,,0.05546443689541667,6,6,8
1.0,356980.0,4326300.0,20180825,17768.0,0.40166985669655175,,24,,0.0407437843875,6,6,8
1.0,356980.0,4326300.0,20180826,17769.0,0.4394111402569911,,21,,0.0325787457252381,6,6,8
1.0,356980.0,4326300.0,20180827,17770.0,0.34601872104025344,,22,,0.03187235298318181,6,6,8
1.0,356980.0,4326300.0,20180828,17771.0,0.2219965857101236,,12,,0.09025269912583334,6,6,8
1.0,356980.0,4326300.0,20180829,17772.0,0.6809190953469731,,24,,0.5856004221225001,6,6,8
1.0,356980.0,4326300.0,20180830,17773.0,0.5472077573706325,,24,,0.16544465462833333,6,6,8
1.0,356980.0,4326300.0,20180831,17774.0,0.3192331833707932,,24,,0.10955368132291668,6,6,8
1.0,356980.0,4326300.0,20180901,17775.0,0.23579295564017544,,24,,0.035277854320833336,6,6,9
1.0,356980.0,4326300.0,20180902,17776.0,0.2687106458834228,,23,,0.1728402152008696,6,6,9
1.0,356980.0,4326300.0,20180903,17777.0,0.15009755778098452,,21,,0.1281434726604762,6,6,9
1.0,356980.0,4326300.0,20180904,17778.0,0.16330764346716714,,23,,0.1191153410752174,6,6,9
1.0,356980.0,4326300.0,20180905,17779.0,0.35558818060592473,,24,,1.1535327578891663,6,6,9
1.0,356980.0,4326300.0,20180906,17780.0,0.8202805160411621,,24,,1.122200458069167,6,6,9
1.0,356980.0,4326300.0,20180907,17781.0,0.5443757800831223,,24,,0.30122655200125004,6,6,9
1.0,356980.0,4326300.0,20180908,17782.0,0.5568995182159383,,24,,0.7320533963891668,6,6,9
1.0,356980.0,4326300.0,20180909,17783.0,0.4284771589492625,,23,,2.972638017253478,6,6,9
1.0,356980.0,4326300.0,20180910,17784.0,1.1559893196296829,,24,,3.3918785313612503,6,6,9
1.0,356980.0,4326300.0,20180911,17785.0,0.29309949967201965,,23,,2.0603244739234783,6,6,9
1.0,356980.0,4326300.0,20180912,17786.0,0.2873878870341182,,23,,0.3786980752269565,6,6,9
1.0,356980.0,4326300.0,20180913,17787.0,0.22159496429080552,,23,,0.2320191700186956,6,6,9
1.0,356980.0,4326300.0,20180914,17788.0,0.32891843872365323,,22,,0.9955985601627276,6,6,9
1.0,356980.0,4326300.0,20180915,17789.0,0.6415463393380899,,24,,1.8518102865508328,6,6,9
1.0,356980.0,4326300.0,20180916,17790.0,0.745696557230406,,24,,2.587911023573334,6,6,9
1.0,356980.0,4326300.0,20180917,17791.0,0.5148155256258048,,24,,2.6001570193720838,6,6,9
1.0,356980.0,4326300.0,20180918,17792.0,0.2606741412793592,,23,,0.4607844658643477,6,6,9
1.0,356980.0,4326300.0,20180919,17793.0,0.2171124877435994,,24,,0.36173813770708335,6,6,9
1.0,356980.0,4326300.0,20180920,17794.0,0.3909031375039251,,24,,0.0476412857075,6,6,9
1.0,356980.0,4326300.0,20180921,17795.0,0.7089371278206383,,24,,0.4823386946670834,6,6,9
1.0,356980.0,4326300.0,20180922,17796.0,0.4313853154612093,,23,,0.7689119708886957,6,6,9
1.0,356980.0,4326300.0,20180923,17797.0,0.4525524073109624,,19,,1.1708062882415784,6,6,9
1.0,356980.0,4326300.0,20180924,17798.0,0.2707468449794921,,14,,0.2284188180414286,6,6,9
1.0,356980.0,4326300.0,20180925,17799.0,0.7447180972934633,,16,,1.310075279780625,6,6,9
1.0,356980.0,4326300.0,20180926,17800.0,0.5542051541562681,,24,,1.7046727739037495,6,6,9
